ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90
131,1432.6404494382023,450.40449438202245,1.7242303143803441,1.0130510069868366,-0.7650290924739538,178.0,16.0,6.5,7.416666666666667,1.7841241161527712,1.381976597885342,0.5641895835477563,2.326213245840639
132,55.06379024418139,441.2887573626122,2.1877029087356163,2.184245303005125,0.44611285852573157,34974.0,3118.0,16.0,114.29411764705883,1.4927053303604616,1.5957691216057308,0.5641895835477563,4.686510657907603
133,1052.6519230769231,449.42115384615386,2.129952867224498,1.8675785390807127,-0.8449161579661283,520.0,26.0,10.0,10.612244897959183,2.0342144725641096,2.1850968611841584,0.7978845608028654,3.385137501286538
134,1854.3804347826087,447.08478260869566,1.6708342371277454,1.2032034678972476,0.8545808344154657,460.0,37.0,10.5,12.777777777777779,1.4927053303604616,1.5957691216057308,0.5641895835477563,2.763953195770684
135,897.0760749724366,453.71444321940464,1.7467846298215433,1.4006227691288162,-0.5244069102139296,907.0,76.0,11.0,18.510204081632654,1.381976597885342,1.5957691216057308,0.5641895835477563,3.0901936161855166
136,1098.0643806857943,458.6703988803359,2.7060119488312506,2.1481160714543663,0.6049752549682107,1429.0,80.0,11.0,15.365591397849462,1.692568750643269,2.1850968611841584,0.5641895835477563,4.442433223290478
137,1362.4937238493724,463.2384937238494,1.3628750873963613,1.232782733496041,0.04787399676322185,239.0,26.0,10.0,10.863636363636363,1.5957691216057308,1.381976597885342,0.0,2.256758334191025
138,285.2031523642732,460.2171628721541,1.8528830075202674,1.5776253817699253,-1.454404570974646,571.0,54.0,10.0,11.895833333333334,1.1283791670955126,1.8712051592547776,0.5641895835477563,3.2410224072142872
139,197.001386001386,470.7200277200277,2.239432275482259,1.7561221091980337,1.5177427810619906,1443.0,70.0,16.0,20.91304347826087,1.9544100476116797,2.256758334191025,0.7978845608028654,3.9088200952233594
140,357.9985815602837,474.78439716312056,1.8900469359131353,1.5563967156778873,-1.2612545180843884,705.0,59.0,11.5,14.6875,1.4927053303604616,1.7841241161527712,0.5641895835477563,3.2410224072142872
141,986.3369098712446,475.00643776824035,2.0803554228261416,1.2082463168328363,0.3765208790240702,466.0,33.0,11.0,11.948717948717949,1.5957691216057308,1.692568750643269,0.5641895835477563,2.9316150714175193
142,1113.2593984962407,483.54135338345867,1.639379918330637,1.4512814185684313,0.9601170263586342,266.0,20.0,10.0,9.851851851851851,2.111004122822376,1.5957691216057308,0.5641895835477563,2.4592453796829674
143,1808.033426183844,476.3760445682451,2.734243149592803,1.3962924824975849,1.3424309366505789,359.0,18.0,8.0,8.75609756097561,2.5231325220201604,1.9544100476116797,0.7978845608028654,3.0901936161855166
144,1978.2371475953566,473.8059701492537,3.424259380313344,1.2464732085998589,-1.3092141019405927,603.0,20.0,12.0,12.06,3.431831258788849,2.393653682408596,0.9772050238058398,3.523362819972964
145,293.9815950920245,481.6165644171779,2.227962495352225,1.0519567213168928,0.7898441224447766,326.0,22.0,9.0,9.878787878787879,2.1850968611841584,1.692568750643269,0.5641895835477563,2.763953195770684
146,1486.8266666666666,485.14,1.5447540775450799,1.050757058497307,-1.0246786635863812,150.0,19.0,6.5,6.25,0.9772050238058398,1.381976597885342,0.0,2.111004122822376
147,1610.625,485.7083333333333,0.5750994860136999,0.33201325787649916,-0.7222441048585541,24.0,9.0,7.5,6.0,0.9772050238058398,0.5641895835477563,0.0,0.7978845608028654
148,726.2949494949495,486.6,2.3905832759466255,1.4994056843541572,1.3476074242297131,495.0,25.0,10.0,11.0,2.326213245840639,2.0342144725641096,0.7978845608028654,3.2897623212397704
149,1259.7857833655705,500.7833655705996,1.9459719739171302,1.6242738430894867,1.5623624955062032,2068.0,178.0,12.0,25.530864197530864,1.381976597885342,1.692568750643269,0.5641895835477563,3.9088200952233594
150,663.0663900414938,493.8821576763485,2.5285754123219792,1.8444836180067798,1.277587136808228,1205.0,75.0,11.0,16.066666666666666,1.5957691216057308,2.1850968611841584,0.5641895835477563,4.145929793656026
151,1869.7655555555555,505.57722222222225,1.9425281156176342,1.6773296722125663,0.9535417234710052,1800.0,128.0,14.0,24.65753424657534,1.5957691216057308,1.8712051592547776,0.5641895835477563,3.949327084834294
152,413.2177570093458,508.31682242990655,3.4153281990525644,1.4426353210205394,0.8530572199527391,1070.0,78.0,10.0,14.45945945945946,1.381976597885342,1.9544100476116797,0.5641895835477563,3.9088200952233594
153,165.86467065868263,506.3461077844311,1.838423211863794,1.5007182764541758,0.4082796419649875,835.0,64.0,13.0,16.372549019607842,1.2615662610100802,1.8712051592547776,0.5641895835477563,3.2410224072142872
154,52.57233368532207,505.48219256983776,1.4947005757416594,1.417053631739941,1.3088125236655839,10417.0,926.0,27.0,108.51041666666667,1.2615662610100802,1.4927053303604616,0.5641895835477563,3.2410224072142872
155,1442.882,521.052,2.6523824469815813,1.5524945586882994,1.4710778706459928,500.0,26.0,10.0,10.416666666666666,2.1850968611841584,2.256758334191025,0.7978845608028654,3.431831258788849
156,1739.4770459081835,522.2035928143713,2.712344375515695,1.659940565610785,-0.7437606772058306,501.0,22.0,11.0,10.659574468085106,2.763953195770684,2.1850968611841584,0.7978845608028654,3.385137501286538
157,1904.424317617866,523.3449131513647,1.80974758340108,1.2774030281167983,-0.5972474749986083,403.0,24.0,13.0,12.59375,2.5231325220201604,1.7841241161527712,0.5641895835477563,2.7057581899030048
158,95.47887323943662,520.3380281690141,0.8921161125449565,0.57038140884759,1.4341945410175694,71.0,16.0,5.5,7.1,0.9772050238058398,0.7978845608028654,0.0,1.381976597885342
159,1575.9482976040354,519.1104665825977,2.6879193535487835,2.0532167550638465,0.42610440929819227,3965.0,270.0,18.0,33.888888888888886,1.4927053303604616,2.111004122822376,0.5641895835477563,5.077706251929807
160,1788.7913082842915,531.5513807152557,3.7635168297175015,3.1338630935470597,-0.5818590789023335,2209.0,50.0,12.0,14.070063694267516,2.256758334191025,3.7846987830302403,1.2615662610100802,6.206085419025319
161,1386.158915834522,528.2567760342369,2.503200323437001,2.107321242647363,0.4867829938092861,3505.0,240.0,12.0,27.3828125,1.381976597885342,1.8712051592547776,0.5641895835477563,4.853342309955121
162,70.78691964139647,512.547815168668,2.8543263972312567,2.560111356770564,0.3924435695243871,244504.0,22126.0,15.0,260.3876464323749,1.4927053303604616,1.5957691216057308,0.5641895835477563,4.54864184146723
163,153.35600578871203,536.5499276410999,2.627728592275799,1.9964238657829816,0.49006909213992483,691.0,26.0,13.0,12.796296296296296,2.985410660720923,2.393653682408596,0.7978845608028654,3.6125759969217834
164,1438.5093632958801,540.1356957649092,2.293568608136556,2.0057168997810875,-1.496043546657499,3471.0,167.0,16.0,31.844036697247706,1.9544100476116797,2.1850968611841584,0.7978845608028654,4.54864184146723
165,1102.5354838709677,540.0677419354839,2.9587794197836015,1.1228285764592827,0.9681897447322148,310.0,16.0,9.0,8.857142857142858,2.6462837142006137,1.9544100476116797,0.5641895835477563,2.9316150714175193
166,1140.8879825992387,547.589450788472,2.1539625688121045,1.8797189780319308,1.5317131437554732,1839.0,85.0,17.0,23.883116883116884,2.111004122822376,2.256758334191025,0.7978845608028654,4.145929793656026
167,1779.6811594202898,544.4057971014493,2.0065643058420566,1.4774069861953898,0.015155162117521472,345.0,26.0,9.0,8.846153846153847,1.692568750643269,1.8712051592547776,0.5641895835477563,2.876813695875796
